"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-19.8681995579215,77.466641441075,-11.8372256025396,26.7805345417554,73.3070102628959,56.6140205257919,0.988101060966719,-0.591861280126979,1.33902672708777
"NGC",-19.8675440178157,77.473926478394,-11.8268783757066,26.7962294624272,73.2972311242099,56.5944622484197,0.987759704630557,-0.591343918785331,1.33981147312136
"NGC",-19.8668855589721,77.4812348834753,-11.8165205587535,26.8119287819843,73.2874519855238,56.5749039710476,0.987418348294396,-0.590826027937676,1.34059643909921
"NGC",-19.8662241698381,77.488566719983,-11.8061521301431,26.8276325212705,73.2776728468377,56.5553456936755,0.987076991958234,-0.590307606507153,1.34138162606352
"NGC",-19.8655598388205,77.495922051728,-11.795773068264,26.8433407011846,73.2678937081517,56.5357874163034,0.986735635622072,-0.589788653413201,1.34216703505923
"NGC",-19.8648925542856,77.503300942668,-11.7853833514309,26.8590533426806,73.2581145694656,56.5162291389313,0.98639427928591,-0.589269167571545,1.34295266713403
"NGC",-19.864222304559,77.5107034569082,-11.7749829578838,26.8747704667674,73.2483354307796,56.4966708615591,0.986052922949748,-0.588749147894191,1.34373852333837
"NGC",-19.8635490779252,77.5181296587011,-11.7645718657882,26.8904920945093,73.2385562920935,56.477112584187,0.985711566613587,-0.588228593289408,1.34452460472547
"NGC",-19.862872862628,77.5255796124476,-11.7541500532345,26.9062182470261,73.2287771534074,56.4575543068149,0.985370210277425,-0.587707502661724,1.34531091235131
"NGC",-19.8621936468699,77.5330533826962,-11.7437174982382,26.9219489454928,73.2189980147214,56.4379960294428,0.985028853941263,-0.587185874911911,1.34609744727464
"NGC",-19.8615114188123,77.5405510341444,-11.7332741787395,26.9376842111402,73.2092188760353,56.4184377520707,0.984687497605101,-0.586663708936976,1.34688421055701
"NGC",-19.8608261665752,77.5480726316382,-11.722820072603,26.9534240652547,73.1994397373493,56.3988794746985,0.984346141268939,-0.586141003630151,1.34767120326273
"NGC",-19.8601378782369,77.5556182401728,-11.7123551576176,26.9691685291784,73.1896605986632,56.3793211973264,0.984004784932778,-0.585617757880879,1.34845842645892
"NGC",-19.8594465418344,77.5631879248926,-11.7018794114961,26.9849176243093,73.1798814599772,56.3597629199543,0.983663428596616,-0.585093970574806,1.34924588121546
"NGC",-19.8587521453627,77.5707817510918,-11.6913928118754,27.0006713721014,73.1701023212911,56.3402046425822,0.983322072260454,-0.58456964059377,1.35003356860507
"NGC",-19.8580546767749,77.5783997842146,-11.6808953363158,27.016429794065,73.160323182605,56.3206463652101,0.982980715924292,-0.58404476681579,1.35082148970325
"NGC",-19.8573541239824,77.5860420898554,-11.6703869623011,27.0321929117662,73.150544043919,56.3010880878379,0.98263935958813,-0.583519348115053,1.35160964558831
"NGC",-19.856650474854,77.5937087337591,-11.6598676672381,27.0479607468276,73.1407649052329,56.2815298104658,0.982298003251969,-0.582993383361905,1.35239803734138
"NGC",-19.8559437172166,77.6013997818218,-11.6493374284568,27.0637333209283,73.1309857665468,56.2619715330937,0.981956646915807,-0.582466871422838,1.35318666604642
"NGC",-19.8552338388545,77.6091153000903,-11.6387962232097,27.0795106558037,73.1212066278608,56.2424132557216,0.981615290579645,-0.581939811160485,1.35397553279018
"NGC",-19.8545208275096,77.6168553547632,-11.628244028672,27.0952927732458,73.1114274891747,56.2228549783495,0.981273934243483,-0.5814122014336,1.35476463866229
"NGC",-19.8538046708809,77.6246200121907,-11.6176808219411,27.1110796951035,73.1016483504887,56.2032967009773,0.980932577907321,-0.580884041097054,1.35555398475518
"NGC",-19.8530853566248,77.6324093388751,-11.6071065800364,27.1268714432824,73.0918692118026,56.1837384236052,0.98059122157116,-0.580355329001819,1.35634357216412
"NGC",-19.8523628723547,77.6402234014712,-11.5965212798992,27.1426680397449,73.0820900731165,56.1641801462331,0.980249865234998,-0.579826063994962,1.35713340198725
"NGC",-19.851637205641,77.6480622667863,-11.5859248983926,27.1584695065107,73.0723109344305,56.144621868861,0.979908508898836,-0.579296244919629,1.35792347532553
"NGC",-19.8509083440108,77.6559260017807,-11.5753174123007,27.1742758656562,73.0625317957444,56.1250635914889,0.979567152562674,-0.578765870615037,1.35871379328281
"NGC",-19.8501762749478,77.6638146735681,-11.5646987983292,27.1900871393154,73.0527526570584,56.1055053141167,0.979225796226513,-0.578234939916461,1.35950435696577
"NGC",-19.8494409858925,77.6717283494158,-11.5540690331045,27.2059033496796,73.0429735183723,56.0859470367446,0.978884439890351,-0.577703451655225,1.36029516748398
"NGC",-19.8487024642416,77.6796670967447,-11.5434280931737,27.2217245189973,73.0331943796863,56.0663887593725,0.978543083554189,-0.577171404658687,1.36108622594986
"NGC",-19.847960697348,77.6876309831302,-11.5327759550046,27.2375506695747,73.0234152410002,56.0468304820004,0.978201727218027,-0.576638797750231,1.36187753347873
"NGC",-19.8472156725209,77.6956200763022,-11.5221125949851,27.2533818237756,73.0136361023141,56.0272722046283,0.977860370881865,-0.576105629749254,1.36266909118878
"NGC",-19.8464673770254,77.7036344441452,-11.5114379894231,27.2692180040217,73.0038569636281,56.0077139272561,0.977519014545704,-0.575571899471157,1.36346090020108
"NGC",-19.8457157980826,77.711674154699,-11.5007521145466,27.2850592327923,72.994077824942,55.988155649884,0.977177658209542,-0.575037605727331,1.36425296163961
"NGC",-19.844960922869,77.7197392761586,-11.4900549465029,27.3009055326248,72.984298686256,55.9685973725119,0.97683630187338,-0.574502747325144,1.36504527663124
"NGC",-19.844202738517,77.7278298768752,-11.4793464613587,27.3167569261147,72.9745195475699,55.9490390951398,0.976494945537218,-0.573967323067937,1.36583784630574
"NGC",-19.8434412321143,77.7359460253555,-11.4686266351,27.3326134359157,72.9647404088838,55.9294808177677,0.976153589201056,-0.573431331755002,1.36663067179578
"NGC",-19.8426763907039,77.7440877902628,-11.4578954436316,27.3484750847395,72.9549612701978,55.9099225403955,0.975812232864895,-0.572894772181582,1.36742375423698
"NGC",-19.8419082012841,77.7522552404171,-11.447152862777,27.3643418953565,72.9451821315117,55.8903642630234,0.975470876528733,-0.572357643138849,1.36821709476783
"NGC",-19.8411366508081,77.7604484447954,-11.436398868278,27.3802138905956,72.9354029928257,55.8708059856513,0.975129520192571,-0.571819943413898,1.36901069452978
"NGC",-19.8403617261841,77.7686674725318,-11.4256334357947,27.3960910933439,72.9256238541396,55.8512477082792,0.974788163856409,-0.571281671789737,1.3698045546672
"NGC",-19.839583414275,77.7769123929181,-11.4148565409054,27.4119735265477,72.9158447154535,55.8316894309071,0.974446807520247,-0.570742827045271,1.37059867632739
"NGC",-19.8388017018982,77.785183275404,-11.4040681591058,27.4278612132118,72.9060655767675,55.812131153535,0.974105451184086,-0.570203407955291,1.37139306066059
"NGC",-19.8380165758259,77.7934801895975,-11.3932682658093,27.4437541763999,72.8962864380814,55.7925728761628,0.973764094847924,-0.569663413290467,1.37218770882
"NGC",-19.8372280227843,77.8018032052651,-11.3824568363466,27.459652439235,72.8865072993953,55.7730145987907,0.973422738511762,-0.56912284181733,1.37298262196175
"NGC",-19.8364360294539,77.810152392332,-11.3716338459653,27.4755560248988,72.8767281607093,55.7534563214186,0.9730813821756,-0.568581692298264,1.37377780124494
"NGC",-19.8356405824694,77.8185278208827,-11.3607992698299,27.4914649566327,72.8669490220232,55.7338980440465,0.972740025839439,-0.568039963491495,1.37457324783164
"NGC",-19.8348416684193,77.8269295611613,-11.3499530830215,27.5073792577371,72.8571698833372,55.7143397666743,0.972398669503277,-0.567497654151076,1.37536896288686
"NGC",-19.8340392738459,77.8353576835713,-11.3390952605376,27.523298951572,72.8473907446511,55.6947814893022,0.972057313167115,-0.566954763026878,1.3761649475786
"NGC",-19.833233385245,77.8438122586768,-11.3282257772915,27.5392240615568,72.837611605965,55.6752232119301,0.971715956830953,-0.566411288864576,1.37696120307784
"NGC",-19.8324239890662,77.8522933572021,-11.3173446081128,27.5551546111709,72.827832467279,55.655664934558,0.971374600494791,-0.565867230405639,1.37775773055854
"NGC",-19.8316110717121,77.860801050032,-11.3064517277464,27.571090623953,72.8180533285929,55.6361066571859,0.97103324415863,-0.565322586387319,1.37855453119765
"NGC",-19.8307946195387,77.8693354082129,-11.2955471108527,27.5870321235021,72.8082741899069,55.6165483798138,0.970691887822468,-0.564777355542634,1.37935160617511
"NGC",-19.8299746188551,77.877896502952,-11.2846307320073,27.602979133477,72.7984950512208,55.5969901024416,0.970350531486306,-0.564231536600363,1.38014895667385
"NGC",-19.8291510559232,77.8864844056188,-11.2737025657005,27.6189316775965,72.7887159125348,55.5774318250695,0.970009175150144,-0.563685128285027,1.38094658387982
"NGC",-19.8283239169576,77.8950991877443,-11.2627625863377,27.6348897796397,72.7789367738487,55.5578735476974,0.969667818813982,-0.563138129316884,1.38174448898199
"NGC",-19.8274931881259,77.9037409210221,-11.2518107682382,27.6508534634462,72.7691576351626,55.5383152703253,0.969326462477821,-0.562590538411912,1.38254267317231
"NGC",-19.8266588555477,77.9124096773085,-11.240847085636,27.6668227529156,72.7593784964766,55.5187569929532,0.968985106141659,-0.562042354281799,1.38334113764578
"NGC",-19.8258209052952,77.9211055286227,-11.2298715126786,27.6827976720084,72.7495993577905,55.499198715581,0.968643749805497,-0.561493575633929,1.38413988360042
"NGC",-19.8249793233928,77.9298285471472,-11.2188840234275,27.6987782447455,72.7398202191045,55.4796404382089,0.968302393469335,-0.560944201171373,1.38493891223728
"NGC",-19.824134095817,77.9385788052281,-11.2078845918575,27.7147644952087,72.7300410804184,55.4600821608368,0.967961037133173,-0.560394229592873,1.38573822476044
"NGC",-19.8232852084959,77.9473563753755,-11.1968731918567,27.7307564475406,72.7202619417323,55.4405238834647,0.967619680797012,-0.559843659592836,1.38653782237703
"NGC",-19.8224326473097,77.956161330264,-11.1858497972262,27.7467541259447,72.7104828030463,55.4209656060926,0.96727832446085,-0.559292489861312,1.38733770629723
"NGC",-19.8215763980899,77.9649937427323,-11.1748143816799,27.7627575546855,72.7007036643602,55.4014073287204,0.966936968124688,-0.558740719083994,1.38813787773428
"NGC",-19.8207164466198,77.9738536857846,-11.1637669188439,27.778766758089,72.6909245256742,55.3818490513483,0.966595611788526,-0.558188345942193,1.38893833790445
"NGC",-19.8198527786337,77.9827412325899,-11.1527073822567,27.7947817605422,72.6811453869881,55.3622907739762,0.966254255452364,-0.557635369112835,1.38973908802711
"NGC",-19.8189853798173,77.991656456483,-11.141635745369,27.8108025864935,72.671366248302,55.3427324966041,0.965912899116203,-0.557081787268448,1.39054012932468
"NGC",-19.818114235807,78.0005994309647,-11.1305519815428,27.826829260453,72.661587109616,55.323174219232,0.965571542780041,-0.556527599077142,1.39134146302265
"NGC",-19.8172393321903,78.0095702297017,-11.1194560640521,27.8428618069921,72.6518079709299,55.3036159418598,0.965230186443879,-0.555972803202606,1.39214309034961
"NGC",-19.8163606545055,78.0185689265276,-11.1083479660818,27.8589002507444,72.6420288322439,55.2840576644877,0.964888830107717,-0.555417398304089,1.39294501253722
"NGC",-19.8154781882411,78.0275955954428,-11.0972276607278,27.8749446164048,72.6322496935578,55.2644993871156,0.964547473771555,-0.554861383036392,1.39374723082024
"NGC",-19.8145919188364,78.0366503106148,-11.086095120997,27.8909949287306,72.6224705548717,55.2449411097435,0.964206117435394,-0.554304756049852,1.39454974643653
"NGC",-19.8137018316807,78.045733146379,-11.0749503198066,27.9070512125408,72.6126914161857,55.2253828323714,0.963864761099232,-0.553747515990332,1.39535256062704
"NGC",-19.8128079121135,78.0548441772381,-11.0637932299841,27.9231134927169,72.6029122774996,55.2058245549992,0.96352340476307,-0.553189661499207,1.39615567463584
"NGC",-19.8119101454242,78.0639834778636,-11.052623824267,27.9391817942023,72.5931331388136,55.1862662776271,0.963182048426908,-0.552631191213351,1.39695908971012
"NGC",-19.8110085168521,78.0731511230952,-11.0414420753026,27.9552561420031,72.5833540001275,55.166708000255,0.962840692090747,-0.552072103765128,1.39776280710016
"NGC",-19.810103011586,78.0823471879416,-11.0302479556475,27.9713365611879,72.5735748614414,55.1471497228829,0.962499335754585,-0.551512397782375,1.39856682805939
"NGC",-19.8091936147644,78.0915717475807,-11.0190414377678,27.9874230768875,72.5637957227554,55.1275914455108,0.962157979418423,-0.550952071888389,1.39937115384438
"NGC",-19.808280311475,78.10082487736,-11.0078224940384,28.003515714296,72.5540165840693,55.1080331681386,0.961816623082261,-0.550391124701921,1.4001757857148
"NGC",-19.8073630867546,78.1101066527969,-10.9965910967431,28.0196144986699,72.5442374453833,55.0884748907665,0.961475266746099,-0.549829554837154,1.40098072493349
"NGC",-19.8064419255893,78.1194171495789,-10.985347218074,28.0357194553288,72.5344583066972,55.0689166133944,0.961133910409938,-0.549267360903698,1.40178597276644
"NGC",-19.8055168129137,78.128756443564,-10.9740908301314,28.0518306096553,72.5246791680111,55.0493583360223,0.960792554073776,-0.548704541506572,1.40259153048277
"NGC",-19.8045877336116,78.1381246107813,-10.9628219049239,28.0679479870953,72.5149000293251,55.0298000586502,0.960451197737614,-0.548141095246195,1.40339739935477
"NGC",-19.8036546725149,78.1475217274311,-10.9515404143674,28.0840716131579,72.505120890639,55.0102417812781,0.960109841401452,-0.547577020718371,1.40420358065789
"NGC",-19.8027176144041,78.1569478698851,-10.9402463302855,28.1002015134154,72.495341751953,54.9906835039059,0.95976848506529,-0.547012316514275,1.40501007567077
"NGC",-19.8017765440082,78.166403114687,-10.9289396244089,28.1163377135039,72.4855626132669,54.9711252265338,0.959427128729129,-0.546446981220443,1.4058168856752
"NGC",-19.8008314460038,78.1758875385528,-10.9176202683752,28.1324802391229,72.4757834745809,54.9515669491617,0.959085772392967,-0.545881013418759,1.40662401195615
"NGC",-19.7998823050158,78.185401218371,-10.9062882337287,28.1486291160358,72.4660043358948,54.9320086717896,0.958744416056805,-0.545314411686437,1.40743145580179
"NGC",-19.7989291056167,78.1949442312032,-10.8949434919203,28.1647843700697,72.4562251972087,54.9124503944174,0.958403059720643,-0.544747174596015,1.40823921850348
"NGC",-19.7979718323268,78.2045166542839,-10.8835860143068,28.1809460271156,72.4464460585227,54.8928921170453,0.958061703384481,-0.544179300715337,1.40904730135578
"NGC",-19.7970104696138,78.2141185650214,-10.8722157721509,28.1971141131287,72.4366669198366,54.8733338396732,0.95772034704832,-0.543610788607544,1.40985570565643
"NGC",-19.7960450018924,78.2237500409982,-10.8608327366211,28.2132886541283,72.4268877811505,54.8537755623011,0.957378990712158,-0.543041636831054,1.41066443270642
"NGC",-19.795075413525,78.2334111599707,-10.8494368787911,28.229469676198,72.4171086424645,54.834217284929,0.957037634375996,-0.542471843939557,1.4114734838099
"NGC",-19.7941016888204,78.24310199987,-10.83802816964,28.2456572054859,72.4073295037784,54.8146590075568,0.956696278039834,-0.541901408481998,1.4122828602743
"NGC",-19.7931238120348,78.2528226388025,-10.8266065800513,28.2618512682044,72.3975503650924,54.7951007301847,0.956354921703673,-0.541330329002563,1.41309256341022
"NGC",-19.7921417673704,78.2625731550496,-10.8151720808133,28.2780518906306,72.3877712264063,54.7755424528126,0.956013565367511,-0.540758604040666,1.41390259453153
"NGC",-19.7911555389766,78.2723536270684,-10.8037246426188,28.2942590991065,72.3779920877202,54.7559841754405,0.955672209031349,-0.540186232130939,1.41471295495533
"NGC",-19.7901651109486,78.2821641334921,-10.7922642360643,28.3104729200388,72.3682129490342,54.7364258980684,0.955330852695187,-0.539613211803214,1.41552364600194
"NGC",-19.7891704673279,78.2920047531302,-10.7807908316503,28.3266933798991,72.3584338103481,54.7168676206963,0.954989496359025,-0.539039541582513,1.41633466899495
"NGC",-19.7881715921023,78.3018755649689,-10.7693043997806,28.3429205052242,72.3486546716621,54.6973093433241,0.954648140022864,-0.538465219989032,1.41714602526121
"NGC",-19.787168469205,78.3117766481716,-10.7578049107627,28.359154322616,72.338875532976,54.677751065952,0.954306783686702,-0.537890245538133,1.4179577161308
"NGC",-19.7861610825153,78.321708082079,-10.7462923348064,28.375394858742,72.32909639429,54.6581927885799,0.95396542735054,-0.537314616740322,1.4187697429371
"NGC",-19.7851494158577,78.3316699462094,-10.7347666420249,28.3916421403346,72.3193172556039,54.6386345112078,0.953624071014378,-0.536738332101244,1.41958210701673
"NGC",-19.7841334530021,78.3416623202594,-10.7232278024333,28.4078961941922,72.3095381169178,54.6190762338357,0.953282714678216,-0.536161390121663,1.42039480970961
"NGC",-19.7831131776638,78.3516852841041,-10.7116757859491,28.4241570471786,72.2997589782318,54.5995179564635,0.952941358342055,-0.535583789297454,1.42120785235893
"NGC",-19.782088573503,78.3617389177971,-10.7001105623917,28.4404247262234,72.2899798395457,54.5799596790914,0.952600002005893,-0.535005528119584,1.42202123631117
"NGC",-19.7810596241247,78.3718233015715,-10.6885321014821,28.4566992583222,72.2802007008596,54.5604014017193,0.952258645669731,-0.534426605074103,1.42283496291611
"NGC",-19.7800263130785,78.3819385158397,-10.6769403728426,28.4729806705364,72.2704215621736,54.5408431243472,0.951917289333569,-0.533847018642129,1.42364903352682
"NGC",-19.7789886238589,78.392084641194,-10.6653353459966,28.4892689899937,72.2606424234875,54.5212848469751,0.951575932997408,-0.533266767299832,1.42446344949968
"NGC",-19.7779465399043,78.402261758407,-10.6537169903685,28.5055642438878,72.2508632848015,54.5017265696029,0.951234576661246,-0.532685849518423,1.42527821219439
"NGC",-19.7769000445976,78.4124699484317,-10.6420852752828,28.521866459479,72.2410841461154,54.4821682922308,0.950893220325084,-0.53210426376414,1.42609332297395
"NGC",-19.7758491212657,78.4227092924022,-10.6304401699647,28.5381756640938,72.2313050074293,54.4626100148587,0.950551863988922,-0.531522008498234,1.42690878320469
"NGC",-19.774793753179,78.4329798716337,-10.6187816435391,28.5544918851254,72.2215258687433,54.4430517374866,0.95021050765276,-0.530939082176953,1.42772459425627
"NGC",-19.7737339235521,78.4432817676233,-10.6071096650307,28.5708151500337,72.2117467300572,54.4234934601145,0.949869151316599,-0.530355483251533,1.42854075750169
"NGC",-19.7726696155427,78.4536150620497,-10.5954242033636,28.5871454863454,72.2019675913712,54.4039351827423,0.949527794980437,-0.529771210168179,1.42935727431727
"NGC",-19.7716008122521,78.4639798367744,-10.5837252273611,28.6034829216539,72.1921884526851,54.3843769053702,0.949186438644275,-0.529186261368055,1.4301741460827
"NGC",-19.7705274967247,78.4743761738411,-10.5720127057453,28.61982748362,72.182409313999,54.3648186279981,0.948845082308113,-0.528600635287267,1.430991374181
"NGC",-19.7694496519477,78.4848041554771,-10.560286607137,28.6361791999714,72.172630175313,54.345260350626,0.948503725971951,-0.528014330356851,1.43180895999857
"NGC",-19.7683672608513,78.4952638640927,-10.5485469000552,28.652538098503,72.1628510366269,54.3257020732539,0.94816236963579,-0.527427345002761,1.43262690492515
"NGC",-19.7672803063085,78.5057553822822,-10.536793552917,28.6689042070773,72.1530718979409,54.3061437958817,0.947821013299628,-0.526839677645848,1.43344521035387
"NGC",-19.7661887711346,78.516278792824,-10.5250265340371,28.6852775536242,72.1432927592548,54.2865855185096,0.947479656963466,-0.526251326701854,1.43426387768121
"NGC",-19.7650926380871,78.526834178681,-10.5132458116279,28.7016581661411,72.1335136205687,54.2670272411375,0.947138300627304,-0.525662290581393,1.43508290830705
"NGC",-19.7639918898658,78.537421623001,-10.5014513537988,28.7180460726932,72.1237344818827,54.2474689637654,0.946796944291142,-0.52507256768994,1.43590230363466
"NGC",-19.7628865091125,78.548041209117,-10.4896431285562,28.7344413014137,72.1139553431966,54.2279106863933,0.946455587954981,-0.524482156427812,1.43672206507069
"NGC",-19.7617764784107,78.5586930205476,-10.4778211038032,28.7508438805035,72.1041762045106,54.2083524090211,0.946114231618819,-0.52389105519016,1.43754219402517
"NGC",-19.7606617802855,78.5693771409973,-10.465985247339,28.7672538382317,72.0943970658245,54.188794131649,0.945772875282657,-0.52329926236695,1.43836269191159
"NGC",-19.7595423972035,78.580093654357,-10.454135526859,28.7836712029357,72.0846179271385,54.1692358542769,0.945431518946495,-0.522706776342952,1.43918356014678
"NGC",-19.7584183115724,78.5908426447044,-10.4422719099544,28.800096003021,72.0748387884524,54.1496775769048,0.945090162610333,-0.522113595497721,1.44000480015105
"NGC",-19.7572895057412,78.601624196304,-10.4303943641118,28.8165282669616,72.0650596497663,54.1301192995327,0.944748806274172,-0.521519718205591,1.44082641334808
"NGC",-19.7561559619997,78.6124383936078,-10.418502856713,28.8329680233002,72.0552805110803,54.1105610221605,0.94440744993801,-0.520925142835651,1.44164840116501
"NGC",-19.7550176625784,78.6232853212559,-10.4065973550347,28.849415300648,72.0455013723942,54.0910027447884,0.944066093601848,-0.520329867751737,1.4424707650324
"NGC",-19.7538745896484,78.6341650640761,-10.3946778262483,28.865870127685,72.0357222337082,54.0714444674163,0.943724737265686,-0.519733891312415,1.44329350638425
"NGC",-19.7527267253211,78.645077707085,-10.3827442374194,28.8823325331602,72.0259430950221,54.0518861900442,0.943383380929524,-0.519137211870968,1.44411662665801
"NGC",-19.7515740516483,78.6560233354881,-10.3707965555076,28.8988025458914,72.016163956336,54.0323279126721,0.943042024593363,-0.518539827775382,1.44494012729457
"NGC",-19.7504165506215,78.66700203468,-10.3588347473665,28.9152801947658,72.00638481765,54.0127696352999,0.942700668257201,-0.517941737368326,1.44576400973829
"NGC",-19.7492542041723,78.6780138902452,-10.3468587797429,28.9317655087397,71.9966056789639,53.9932113579278,0.942359311921039,-0.517342938987146,1.44658827543699
"NGC",-19.7480869941717,78.6890589879578,-10.3348686192769,28.9482585168388,71.9868265402779,53.9736530805557,0.942017955584877,-0.516743430963843,1.44741292584194
"NGC",-19.7469149024305,78.7001374137828,-10.3228642325013,28.9647592481583,71.9770474015918,53.9540948031836,0.941676599248715,-0.516143211625064,1.44823796240791
"NGC",-19.7457379106985,78.7112492538755,-10.3108455858417,28.981267731863,71.9672682629057,53.9345365258115,0.941335242912554,-0.515542279292084,1.44906338659315
"NGC",-19.7445560006647,78.7223945945827,-10.2988126456158,28.9977839971874,71.9574891242197,53.9149782484393,0.940993886576392,-0.514940632280789,1.44988919985937
"NGC",-19.7433691539571,78.7335735224424,-10.2867653780334,29.014308073436,71.9477099855336,53.8954199710672,0.94065253024023,-0.514338268901669,1.4507154036718
"NGC",-19.7421773521424,78.7447861241848,-10.2747037491959,29.030839989983,71.9379308468476,53.8758616936951,0.940311173904068,-0.513735187459795,1.45154199949915
"NGC",-19.7409805767258,78.7560324867319,-10.2626277250962,29.0473797762729,71.9281517081615,53.856303416323,0.939969817567907,-0.51313138625481,1.45236898881365
"NGC",-19.7397788091509,78.7673126971988,-10.2505372716182,29.0639274618204,71.9183725694754,53.8367451389509,0.939628461231745,-0.512526863580909,1.45319637309102
"NGC",-19.7385720307996,78.7786268428934,-10.2384323545366,29.0804830762103,71.9085934307894,53.8171868615788,0.939287104895583,-0.511921617726831,1.45402415381052
"NGC",-19.7373602229916,78.789975011317,-10.2263129395167,29.0970466490982,71.8988142921033,53.7976285842066,0.938945748559421,-0.511315646975836,1.45485233245491
"NGC",-19.7361433669846,78.8013572901646,-10.2141789921139,29.1136182102099,71.8890351534173,53.7780703068345,0.938604392223259,-0.510708949605696,1.4556809105105
"NGC",-19.7349214439739,78.8127737673255,-10.2020304777736,29.1301977893422,71.8792560147312,53.7585120294624,0.938263035887098,-0.510101523888679,1.45650988946711
"NGC",-19.7336944350922,78.8242245308833,-10.1898673618306,29.1467854163624,71.8694768760451,53.7389537520903,0.937921679550936,-0.509493368091531,1.45733927081812
"NGC",-19.7324623214094,78.8357096691169,-10.1776896095093,29.163381121209,71.8596977373591,53.7193954747181,0.937580323214774,-0.508884480475464,1.45816905606045
"NGC",-19.7312250839327,78.8472292704999,-10.1654971859228,29.1799849338914,71.849918598673,53.699837197346,0.937238966878612,-0.508274859296141,1.45899924669457
"NGC",-19.729982703606,78.8587834237022,-10.1532900560731,29.1965968844901,71.840139459987,53.6802789199739,0.93689761054245,-0.507664502803657,1.45982984422451
"NGC",-19.7287351613099,78.8703722175893,-10.1410681848506,29.2132170031571,71.8303603213009,53.6607206426018,0.936556254206289,-0.507053409242529,1.46066085015785
"NGC",-19.7274824378615,78.8819957412234,-10.1288315370335,29.2298453201156,71.8205811826148,53.6411623652297,0.936214897870127,-0.506441576851677,1.46149226600578
"NGC",-19.7262245140143,78.8936540838634,-10.1165800772882,29.2464818656603,71.8108020439288,53.6216040878575,0.935873541533965,-0.505829003864412,1.46232409328302
"NGC",-19.724961370458,78.9053473349653,-10.1043137701683,29.2631266701579,71.8010229052427,53.6020458104854,0.935532185197803,-0.505215688508415,1.46315633350789
"NGC",-19.7236929878181,78.917075584183,-10.0920325801146,29.2797797640464,71.7912437665567,53.5824875331133,0.935190828861642,-0.504601629005731,1.46398898820232
"NGC",-19.7224193466558,78.928838921368,-10.0797364714549,29.2964411778359,71.7814646278706,53.5629292557412,0.93484947252548,-0.503986823572743,1.4648220588918
"NGC",-19.7211404274679,78.9406374365705,-10.0674254084033,29.3131109421087,71.7716854891845,53.5433709783691,0.934508116189318,-0.503371270420165,1.46565554710543
"NGC",-19.7198562106867,78.9524712200394,-10.0550993550604,29.3297890875188,71.7619063504985,53.523812700997,0.934166759853156,-0.502754967753022,1.46648945437594
"NGC",-19.7185666766796,78.9643403622224,-10.0427582754127,29.3464756447929,71.7521272118124,53.5042544236248,0.933825403516994,-0.502137913770636,1.46732378223964
"NGC",-19.7172718057489,78.9762449537672,-10.0304021333322,29.3631706447297,71.7423480731264,53.4846961462527,0.933484047180833,-0.501520106666611,1.46815853223648
"NGC",-19.7159715781316,78.9881850855211,-10.0180308925763,29.3798741182006,71.7325689344403,53.4651378688806,0.933142690844671,-0.500901544628816,1.46899370591003
"NGC",-19.7146659739996,79.0001608485319,-10.0056445167874,29.3965860961497,71.7227897957542,53.4455795915085,0.932801334508509,-0.500282225839371,1.46982930480748
"NGC",-19.713354973459,79.012172334048,-9.99324296949261,29.4133066095936,71.7130106570682,53.4260213141364,0.932459978172347,-0.49966214847463,1.47066533047968
"NGC",-19.71203855655,79.0242196335188,-9.98082621410333,29.4300356896218,71.7032315183821,53.4064630367642,0.932118621836185,-0.499041310705167,1.47150178448109
"NGC",-19.7107167032471,79.0363028385955,-9.96839421391515,29.4467733673971,71.693452379696,53.3869047593921,0.931777265500024,-0.498419710695757,1.47233866836986
"NGC",-19.7093893934582,79.0484220411309,-9.95594693210732,29.463519674155,71.68367324101,53.36734648202,0.931435909163862,-0.497797346605366,1.47317598370775
"NGC",-19.7080566070251,79.0605773331802,-9.94348433174258,29.4802746412045,71.6738941023239,53.3477882046479,0.9310945528277,-0.497174216587129,1.47401373206022
"NGC",-19.7067183237231,79.0727688070012,-9.93100637576676,29.4970382999277,71.6641149636379,53.3282299272758,0.930753196491538,-0.496550318788338,1.47485191499639
"NGC",-19.7053745232604,79.0849965550548,-9.9185130270085,29.5138106817805,71.6543358249518,53.3086716499036,0.930411840155376,-0.495925651350425,1.47569053408902
"NGC",-19.7040251852784,79.0972606700054,-9.90600424817895,29.530591818292,71.6445566862658,53.2891133725315,0.930070483819215,-0.495300212408948,1.4765295909146
"NGC",-19.7026702893513,79.1095612447212,-9.89348000187138,29.5473817410655,71.6347775475797,53.2695550951594,0.929729127483053,-0.494674000093569,1.47736908705327
"NGC",-19.7013098149859,79.1218983722748,-9.88094025056094,29.5641804817777,71.6249984088936,53.2499968177873,0.929387771146891,-0.494047012528047,1.47820902408888
"NGC",-19.6999437416215,79.1342721459433,-9.86838495660432,29.5809880721795,71.6152192702076,53.2304385404152,0.929046414810729,-0.493419247830216,1.47904940360898
"NGC",-19.6985720486295,79.1466826592089,-9.85581408223937,29.5978045440959,71.6054401315215,53.210880263043,0.928705058474567,-0.492790704111969,1.47989022720479
